t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1440896306,3,0.000214,0.000000,0.000001,0.000060,events/second
1440896306,3,0.000214,0.000000,0.000001,0.000060,events/second
1440896306,3,0.000214,0.000000,0.000001,0.000060,events/second
1440896307,3,0.000214,0.000000,0.000001,0.000060,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896315,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896316,3,0.000214,0.000000,0.000000,0.000059,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896324,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896325,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896326,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896334,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896335,3,0.000214,0.000000,0.000000,0.000058,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896343,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896344,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896345,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000057,events/second
1440896353,3,0.000214,0.000000,0.000000,0.000056,events/second
1440896354,3,0.000214,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896362,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896363,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896364,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896372,3,0.000213,0.000000,0.000000,0.000056,events/second
1440896373,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896381,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896382,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896383,3,0.000213,0.000000,0.000000,0.000055,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896390,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896391,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896392,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896400,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896401,3,0.000213,0.000000,0.000000,0.000054,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896409,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896410,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896411,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896419,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896420,3,0.000213,0.000000,0.000000,0.000053,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896428,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896429,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896430,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000052,events/second
1440896438,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896439,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896447,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896448,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896449,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896457,3,0.000212,0.000000,0.000000,0.000051,events/second
1440896458,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896466,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896467,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896468,3,0.000212,0.000000,0.000000,0.000050,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896476,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896477,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896485,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896486,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896487,3,0.000212,0.000000,0.000000,0.000049,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896495,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896496,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896504,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896505,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896506,3,0.000211,0.000000,0.000000,0.000048,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896514,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896515,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896523,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896524,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896525,3,0.000211,0.000000,0.000000,0.000047,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896533,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896534,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896535,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896542,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896543,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896544,3,0.000211,0.000000,0.000000,0.000046,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896552,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896553,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896554,3,0.000211,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896562,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896563,3,0.000210,0.000000,0.000000,0.000045,events/second
1440896571,3,0.000210,0.000000,0.000000,0.000044,events/second
1440896571,3,0.000210,0.000000,0.000000,0.000044,events/second
1440896571,3,0.000210,0.000000,0.000000,0.000044,events/second
1440896571,3,0.000210,0.000000,0.000000,0.000044,events/second
1440896571,3,0.000210,0.000000,0.000000,0.000044,events/second
