"t.bucket","td.sum","rt.sum"
1421616025000,3,9
1421616030000,3,14
1421616035000,3,11
1421616040000,1,11
1421616045000,5,13
1421616050000,5,9
1421616055000,1,12
1421616060000,7,15
1421616065000,2,6
1421616070000,1,4
1421616075000,4,12
1421616080000,4,18
1421616085000,5,13
1421616090000,4,19
1421616095000,2,12
1421616100000,2,16
1421616105000,2,18
1421616110000,2,22
1421616115000,6,20
1421616120000,6,14
1421616125000,4,17
1421616130000,2,16
1421616135000,10,23
1421616140000,7,17
1421616145000,4,24
1421616150000,10,22
1421616155000,3,21
1421616160000,4,21
1421616165000,6,18
1421616170000,10,21
1421616175000,4,13
1421616180000,6,23
1421616185000,2,17
1421616190000,2,18
1421616195000,3,21
1421616200000,2,14
1421616205000,4,24
1421616210000,6,11
1421616215000,4,15
1421616220000,1,20
1421616225000,2,12
1421616230000,5,16
1421616235000,4,19
1421616240000,4,16
1421616245000,3,10
1421616250000,4,13
1421616255000,3,15
1421616260000,3,9
1421616265000,2,5
1421616270000,3,14
1421616275000,6,18
1421616280000,8,28
1421616285000,10,35
1421616290000,15,58
1421616295000,14,57
1421616300000,18,77
1421616305000,28,89
1421616310000,25,80
1421616315000,36,83
1421616320000,28,123
1421616325000,35,200
1421616330000,36,200
1421616335000,35,231
1421616340000,32,228
1421616345000,39,301
1421616350000,27,322
1421616355000,15,291
1421616360000,28,269
1421616365000,32,278
1421616370000,36,306
1421616375000,37,255
1421616380000,34,254
1421616385000,27,223
1421616390000,17,214
1421616395000,30,215
1421616400000,26,200
1421616405000,30,207
1421616410000,31,178
1421616415000,23,162
1421616420000,26,169
1421616425000,22,151
1421616430000,23,165
1421616435000,13,142
1421616440000,10,140
1421616445000,10,130
1421616450000,9,115
1421616455000,16,125
1421616460000,7,76
1421616465000,9,85
1421616470000,6,95
1421616475000,8,75
1421616480000,12,68
1421616485000,4,75
1421616490000,3,82
1421616495000,5,75
1421616500000,5,65
1421616505000,7,75
1421616510000,6,65
1421616515000,7,53
1421616520000,8,54
1421616525000,6,55
1421616530000,3,47
1421616535000,6,55
1421616540000,5,50
1421616545000,4,76
1421616550000,6,72
1421616555000,5,77
1421616560000,5,59
1421616565000,3,51
1421616570000,2,28
1421616575000,2,31
1421616580000,3,47
1421616585000,3,48
1421616590000,4,43
1421616595000,4,43
1421616600000,5,37
1421616605000,1,24
1421616610000,5,42
1421616615000,8,49
1421616620000,3,34
1421616625000,3,40
1421616630000,5,40
1421616635000,3,31
1421616640000,6,30
1421616645000,2,32
1421616650000,6,38
1421616655000,4,37
1421616660000,4,36
1421616665000,4,26
1421616670000,3,39
1421616675000,5,36
1421616680000,4,17
1421616685000,2,20
1421616690000,6,19
1421616695000,4,18
1421616700000,3,26
1421616705000,10,25
1421616710000,11,26
1421616715000,2,24
1421616720000,4,28
1421616725000,8,25
1421616730000,4,32
1421616735000,6,39
1421616740000,7,36
1421616745000,6,33
1421616750000,7,37
1421616755000,6,34
1421616760000,1,20
1421616765000,1,20
1421616770000,3,21
1421616775000,6,23
1421616780000,4,19
1421616785000,3,18
1421616790000,3,25
1421616795000,2,20
1421616800000,4,30
1421616805000,1,19
1421616810000,0,24
1421616815000,2,18
1421616820000,4,32
1421616825000,2,17
1421616830000,2,17
1421616835000,2,24
1421616840000,0,20
1421616845000,1,16
1421616850000,2,21
1421616855000,6,24
1421616860000,4,25
1421616865000,2,25
1421616870000,0,19
1421616875000,1,9
1421616880000,2,17
1421616885000,3,20
1421616890000,2,11
1421616895000,3,15
1421616900000,1,17
1421616905000,2,21
1421616910000,4,24
1421616915000,3,19
1421616920000,2,23
1421616925000,3,35
1421616930000,1,21
1421616935000,2,33
1421616940000,3,23
1421616945000,1,22
1421616950000,2,21
1421616955000,2,26
1421616960000,1,29
1421616965000,6,20
1421616970000,2,30
1421616975000,5,36
1421616980000,3,27
1421616985000,4,28
1421616990000,4,20
1421616995000,8,26
1.421617e+12,6,23
1421617005000,5,18
1421617010000,3,14
1421617015000,4,22
1421617020000,5,18
1421617025000,8,22
1421617030000,3,18
1421617035000,4,28
1421617040000,0,27
1421617045000,1,28
1421617050000,4,44
1421617055000,4,36
1421617060000,5,32
1421617065000,3,27
1421617070000,3,23
1421617075000,3,19
1421617080000,6,30
1421617085000,3,24
1421617090000,8,33
1421617095000,3,26
1421617100000,4,22
1421617105000,1,22
1421617110000,2,22
1421617115000,2,10
1421617120000,2,18
1421617125000,1,22
1421617130000,1,16
1421617135000,6,24
1421617140000,0,36
1421617145000,4,39
1421617150000,4,34
1421617155000,1,42
1421617160000,4,42
1421617165000,3,41
1421617170000,2,32
1421617175000,4,31
1421617180000,1,39
1421617185000,3,30
1421617190000,3,35
1421617195000,1,25
1421617200000,1,28
1421617205000,17,47
1421617210000,2,27
1421617215000,4,26
1421617220000,3,27
1421617225000,1,30
1421617230000,2,19
1421617235000,2,20
1421617240000,1,30
1421617245000,2,32
1421617250000,4,29
1421617255000,6,26
1421617260000,1,26
1421617265000,7,40
1421617270000,2,22
1421617275000,0,28
1421617280000,5,25
1421617285000,5,30
1421617290000,4,23
1421617295000,1,21
1421617300000,1,16
1421617305000,3,31
1421617310000,4,25
1421617315000,0,19
1421617320000,1,20
1421617325000,4,32
1421617330000,0,18
1421617335000,1,10
1421617340000,3,17
1421617345000,2,16
1421617350000,2,15
1421617355000,3,28
1421617360000,4,16
1421617365000,2,16
1421617370000,1,16
1421617375000,4,18
1421617380000,3,17
1421617385000,2,20
1421617390000,3,14
1421617395000,1,16
1421617400000,2,17
1421617405000,3,13
1421617410000,0,11
1421617415000,3,17
1421617420000,3,16
1421617425000,0,18
1421617430000,3,13
1421617435000,2,25
1421617440000,5,18
1421617445000,2,11
1421617450000,2,20
1421617455000,1,14
1421617460000,1,20
1421617465000,2,12
1421617470000,2,14
1421617475000,1,18
1421617480000,1,21
1421617485000,2,11
1421617490000,2,16
1421617495000,3,19
1421617500000,3,18
1421617505000,1,16
1421617510000,1,14
1421617515000,1,12
1421617520000,1,21
1421617525000,1,20
1421617530000,2,17
1421617535000,2,16
1421617540000,3,7
1421617545000,3,15
1421617550000,4,15
1421617555000,2,9
1421617560000,3,13
1421617565000,2,11
1421617570000,2,19
1421617575000,4,10
1421617580000,6,16
1421617585000,4,13
1421617590000,2,19
1421617595000,0,8
1421617600000,3,17
1421617605000,3,22
1421617610000,4,16
1421617615000,4,17
1421617620000,4,22
1421617625000,1,16
1421617630000,3,12
1421617635000,3,18
1421617640000,0,13
1421617645000,4,19
1421617650000,2,6
1421617655000,1,14
1421617660000,0,15
1421617665000,0,12
1421617670000,0,11
1421617675000,5,14
1421617680000,3,20
1421617685000,1,10
1421617690000,2,11
1421617695000,0,9
1421617700000,1,12
1421617705000,1,9
1421617710000,2,7
1421617715000,3,16
1421617720000,2,14
1421617725000,1,11
1421617730000,3,6
1421617735000,3,8
1421617740000,1,14
1421617745000,0,7
1421617750000,4,13
1421617755000,2,8
1421617760000,1,10
1421617765000,4,15
1421617770000,1,8
1421617775000,2,13
1421617780000,3,10
1421617785000,3,8
1421617790000,1,8
1421617795000,0,8
1421617800000,3,13
1421617805000,0,6
1421617810000,1,7
1421617815000,1,2
1421617820000,0,7
1421617825000,3,7
1421617830000,3,3
1421617835000,0,5
1421617840000,0,11
1421617845000,0,14
1421617850000,1,4
1421617855000,0,10
1421617860000,2,7
1421617865000,0,10
1421617870000,0,13
1421617875000,3,7
1421617880000,1,8
1421617885000,1,6
1421617890000,2,10
1421617895000,2,8
1421617900000,1,7
1421617905000,2,11
1421617910000,4,8
1421617915000,4,8
1421617920000,4,8
1421617925000,3,3
1421617930000,2,7
1421617935000,5,10
1421617940000,5,9
1421617945000,6,15
1421617950000,2,7
1421617955000,4,13
1421617960000,0,6
1421617965000,6,8
1421617970000,4,16
1421617975000,8,10
1421617980000,3,9
1421617985000,2,11
1421617990000,6,12
1421617995000,5,15
1.421618e+12,5,15
1421618005000,1,9
1421618010000,0,11
1421618015000,3,9
1421618020000,0,11
1421618025000,1,10
1421618030000,3,10
1421618035000,5,9
1421618040000,5,13
1421618045000,1,11
1421618050000,4,11
1421618055000,1,10
1421618060000,0,7
1421618065000,1,10
1421618070000,1,7
1421618075000,1,11
1421618080000,3,8
1421618085000,1,8
1421618090000,3,9
1421618095000,3,8
1421618100000,1,12
1421618105000,1,7
1421618110000,0,7
1421618115000,0,10
1421618120000,2,5
1421618125000,1,13
1421618130000,1,8
1421618135000,1,10
1421618140000,0,4
1421618145000,2,8
1421618150000,0,2
1421618155000,1,10
1421618160000,1,5
1421618165000,1,4
1421618170000,3,9
1421618175000,0,9
1421618180000,1,3
1421618185000,1,8
1421618190000,1,2
1421618195000,2,8
1421618200000,1,9
1421618205000,2,10
1421618210000,1,9
1421618215000,2,6
1421618220000,1,1
1421618225000,2,15
1421618230000,2,7
1421618235000,0,7
1421618240000,1,6
1421618245000,2,7
1421618250000,0,3
1421618255000,0,4
1421618260000,2,9
1421618265000,1,9
1421618270000,1,12
1421618275000,3,5
1421618280000,0,11
1421618285000,0,3
1421618290000,2,8
1421618295000,0,12
1421618300000,1,7
1421618305000,2,8
1421618310000,3,8
1421618315000,1,5
1421618320000,1,9
1421618325000,0,3
1421618330000,0,5
1421618335000,2,4
1421618340000,2,9
1421618345000,1,9
1421618350000,2,4
1421618355000,2,6
1421618360000,0,12
1421618365000,1,11
1421618370000,2,10
1421618375000,4,16
1421618380000,0,8
1421618385000,0,12
1421618390000,2,10
1421618395000,0,12
1421618400000,2,10
1421618405000,0,11
1421618410000,2,10
1421618415000,2,15
1421618420000,2,10
1421618425000,1,10
1421618430000,1,13
1421618435000,4,16
1421618440000,2,8
1421618445000,2,11
1421618450000,0,6
1421618455000,2,10
1421618460000,0,6
1421618465000,2,8
1421618470000,3,7
1421618475000,4,15
1421618480000,0,8
1421618485000,1,12
1421618490000,1,11
1421618495000,1,14
1421618500000,0,17
1421618505000,2,4
1421618510000,1,6
1421618515000,2,5
1421618520000,0,4
1421618525000,2,4
1421618530000,2,6
1421618535000,0,6
1421618540000,0,11
1421618545000,1,5
1421618550000,2,4
1421618555000,0,6
1421618560000,2,9
1421618565000,0,8
1421618570000,3,7
1421618575000,0,6
1421618580000,2,9
1421618585000,3,5
1421618590000,3,11
1421618595000,2,4
1421618600000,2,4
1421618605000,0,2
1421618610000,3,9
1421618615000,5,6
1421618620000,2,12
1421618625000,0,5
1421618630000,4,14
1421618635000,3,4
1421618640000,0,3
1421618645000,2,10
1421618650000,0,6
1421618655000,2,7
1421618660000,6,24
1421618665000,2,12
1421618670000,0,3
1421618675000,1,5
1421618680000,2,5
1421618685000,2,5
1421618690000,2,7
1421618695000,2,6
1421618700000,4,7
1421618705000,4,8
1421618710000,1,6
1421618715000,4,4
1421618720000,5,2
1421618725000,9,6
1421618730000,4,4
1421618735000,7,7
1421618740000,7,12
1421618745000,4,9
1421618750000,4,6
1421618755000,2,5
1421618760000,4,5
1421618765000,3,4
1421618770000,3,6
1421618775000,1,6
1421618780000,5,7
1421618785000,4,14
1421618790000,2,5
1421618795000,2,2
1421618800000,5,5
1421618805000,8,15
1421618810000,5,19
1421618815000,6,33
1421618820000,3,26
1421618825000,7,15
1421618830000,27,15
1421618835000,100,20
1421618840000,230,28
1421618845000,356,45
1421618850000,451,77
1421618855000,455,121
1421618860000,429,157
1421618865000,435,144
1421618870000,395,124
1421618875000,381,167
1421618880000,390,185
1421618885000,382,194
1421618890000,364,185
1421618895000,356,230
1421618900000,309,214
1421618905000,321,229
1421618910000,288,269
1421618915000,278,379
1421618920000,306,427
1421618925000,275,422
1421618930000,250,453
1421618935000,244,451
1421618940000,245,464
1421618945000,306,483
1421618950000,294,478
1421618955000,266,465
1421618960000,377,565
1421618965000,389,575
1421618970000,408,585
1421618975000,424,555
1421618980000,372,538
1421618985000,343,520
1421618990000,312,433
1421618995000,301,445
1.421619e+12,344,473
1421619005000,310,470
1421619010000,338,463
1421619015000,287,421
1421619020000,263,360
1421619025000,208,275
1421619030000,204,326
1421619035000,188,277
1421619040000,168,252
1421619045000,163,227
1421619050000,169,243
1421619055000,158,272
1421619060000,157,248
1421619065000,158,247
1421619070000,162,247
1421619075000,159,261
1421619080000,142,269
1421619085000,142,234
1421619090000,128,230
1421619095000,135,212
1421619100000,162,234
1421619105000,126,214
1421619110000,126,196
1421619115000,130,203
1421619120000,109,162
1421619125000,113,216
1421619130000,105,219
1421619135000,117,199
1421619140000,110,214
1421619145000,116,206
1421619150000,114,256
1421619155000,95,239
1421619160000,84,175
1421619165000,86,202
1421619170000,95,232
1421619175000,72,199
1421619180000,70,184
1421619185000,83,157
1421619190000,55,133
1421619195000,67,146
1421619200000,45,100
1421619205000,61,118
1421619210000,57,126
1421619215000,53,119
1421619220000,58,131
1421619225000,51,126
1421619230000,67,147
1421619235000,35,113
1421619240000,57,90
1421619245000,32,82
1421619250000,37,85
1421619255000,49,100
1421619260000,41,88
1421619265000,36,97
1421619270000,35,91
1421619275000,51,84
1421619280000,43,93
1421619285000,35,79
1421619290000,30,67
1421619295000,31,58
1421619300000,28,55
1421619305000,43,74
1421619310000,26,79
1421619315000,27,73
1421619320000,27,87
1421619325000,28,93
1421619330000,20,85
1421619335000,27,67
1421619340000,26,71
1421619345000,23,80
1421619350000,23,88
1421619355000,27,96
1421619360000,38,97
1421619365000,30,102
1421619370000,33,85
1421619375000,30,100
1421619380000,30,99
1421619385000,32,92
1421619390000,43,100
1421619395000,40,131
1421619400000,38,139
1421619405000,30,109
1421619410000,39,131
1421619415000,29,121
1421619420000,34,129
1421619425000,41,119
1421619430000,31,115
1421619435000,27,118
1421619440000,25,104
1421619445000,25,105
1421619450000,30,99
1421619455000,30,109
1421619460000,24,100
1421619465000,25,102
1421619470000,34,105
1421619475000,24,119
1421619480000,25,105
1421619485000,31,97
1421619490000,21,94
1421619495000,25,117
1421619500000,27,105
1421619505000,35,105
1421619510000,25,90
1421619515000,14,74
1421619520000,16,65
1421619525000,14,71
1421619530000,16,72
1421619535000,21,68
1421619540000,19,64
1421619545000,20,67
1421619550000,13,56
1421619555000,24,60
1421619560000,15,52
1421619565000,21,60
1421619570000,12,50
1421619575000,19,63
1421619580000,13,42
1421619585000,16,53
1421619590000,15,34
1421619595000,12,35
1421619600000,14,40
1421619605000,11,37
1421619610000,13,48
1421619615000,15,41
1421619620000,14,42
1421619625000,13,44
1421619630000,25,58
1421619635000,13,40
1421619640000,12,41
1421619645000,17,53
1421619650000,24,69
1421619655000,19,54
1421619660000,20,62
1421619665000,23,56
1421619670000,23,57
1421619675000,26,76
1421619680000,27,56
1421619685000,14,48
1421619690000,18,56
1421619695000,12,37
1421619700000,6,44
1421619705000,15,46
1421619710000,11,35
1421619715000,12,43
1421619720000,15,52
1421619725000,15,41
1421619730000,11,36
1421619735000,12,37
1421619740000,15,38
1421619745000,9,35
1421619750000,17,26
1421619755000,19,39
1421619760000,12,41
1421619765000,12,45
1421619770000,15,59
1421619775000,20,57
1421619780000,20,58
1421619785000,17,40
1421619790000,13,51
1421619795000,17,50
1421619800000,17,41
1421619805000,22,51
1421619810000,20,48
1421619815000,21,60
1421619820000,15,65
1421619825000,10,49
1421619830000,10,50
1421619835000,14,45
1421619840000,17,55
1421619845000,6,46
1421619850000,19,52
1421619855000,12,47
1421619860000,20,51
1421619865000,15,60
1421619870000,11,57
1421619875000,17,57
1421619880000,17,58
1421619885000,16,54
1421619890000,13,54
1421619895000,17,59
1421619900000,17,53
1421619905000,27,67
1421619910000,17,49
1421619915000,7,41
1421619920000,13,31
1421619925000,9,29
1421619930000,7,22
1421619935000,8,23
1421619940000,9,24
1421619945000,10,34
1421619950000,12,25
1421619955000,10,32
1421619960000,9,20
1421619965000,7,23
1421619970000,10,25
1421619975000,5,23
1421619980000,9,27
1421619985000,12,36
1421619990000,5,28
1421619995000,13,44
1.42162e+12,7,22
1421620005000,10,33
1421620010000,7,39
1421620015000,7,24
1421620020000,5,15
1421620025000,3,18
1421620030000,6,13
1421620035000,7,18
1421620040000,9,20
1421620045000,12,21
1421620050000,4,16
1421620055000,6,27
1421620060000,5,18
1421620065000,6,26
1421620070000,6,33
1421620075000,3,13
1421620080000,8,24
1421620085000,2,17
1421620090000,4,16
1421620095000,5,25
1421620100000,7,22
1421620105000,3,19
1421620110000,4,21
1421620115000,6,21
1421620120000,8,28
1421620125000,15,49
1421620130000,6,26
1421620135000,5,27
1421620140000,9,27
1421620145000,9,23
1421620150000,4,22
1421620155000,10,37
1421620160000,15,32
1421620165000,6,26
1421620170000,7,31
1421620175000,10,20
1421620180000,8,21
1421620185000,5,18
1421620190000,4,15
1421620195000,3,12
1421620200000,4,19
1421620205000,8,21
1421620210000,13,27
1421620215000,10,24
1421620220000,39,46
1421620225000,33,46
1421620230000,19,36
1421620235000,18,33
1421620240000,11,21
1421620245000,16,24
1421620250000,13,31
1421620255000,6,33
1421620260000,12,42
1421620265000,6,24
1421620270000,8,29
1421620275000,7,19
1421620280000,9,32
1421620285000,11,26
1421620290000,9,54
1421620295000,19,150
1421620300000,13,139
1421620305000,6,125
1421620310000,17,81
1421620315000,12,102
1421620320000,21,99
1421620325000,18,82
1421620330000,10,91
1421620335000,15,87
1421620340000,10,83
1421620345000,12,58
1421620350000,12,83
1421620355000,12,57
1421620360000,12,51
1421620365000,15,71
1421620370000,7,57
1421620375000,11,69
1421620380000,6,67
1421620385000,8,91
1421620390000,9,60
1421620395000,14,72
1421620400000,9,76
1421620405000,4,63
1421620410000,9,88
1421620415000,10,73
1421620420000,7,60
1421620425000,8,50
1421620430000,6,49
1421620435000,6,41
1421620440000,6,63
1421620445000,8,72
1421620450000,9,51
1421620455000,11,56
1421620460000,3,51
1421620465000,9,59
1421620470000,9,52
1421620475000,3,46
1421620480000,6,66
1421620485000,6,65
1421620490000,6,54
1421620495000,5,67
1421620500000,8,66
1421620505000,8,40
1421620510000,15,52
1421620515000,8,70
1421620520000,5,50
1421620525000,7,86
1421620530000,6,58
1421620535000,7,66
1421620540000,14,58
1421620545000,3,44
1421620550000,11,59
1421620555000,4,43
1421620560000,8,56
1421620565000,8,46
1421620570000,10,63
1421620575000,5,52
1421620580000,4,39
1421620585000,5,51
1421620590000,7,45
1421620595000,11,48
1421620600000,3,40
1421620605000,5,39
1421620610000,9,38
1421620615000,3,37
1421620620000,4,24
1421620625000,5,44
1421620630000,2,44
1421620635000,4,46
1421620640000,7,43
1421620645000,2,48
1421620650000,5,50
1421620655000,3,41
1421620660000,3,37
1421620665000,3,34
1421620670000,6,43
1421620675000,5,48
1421620680000,12,42
1421620685000,5,43
1421620690000,5,50
1421620695000,9,52
1421620700000,4,54
1421620705000,5,56
1421620710000,4,50
1421620715000,4,58
1421620720000,3,46
1421620725000,5,44
1421620730000,4,49
1421620735000,4,37
1421620740000,6,49
1421620745000,6,41
1421620750000,6,63
1421620755000,5,52
1421620760000,6,56
1421620765000,5,40
1421620770000,5,52
1421620775000,5,43
1421620780000,5,38
1421620785000,6,44
1421620790000,6,41
1421620795000,5,39
1421620800000,3,20
1421620805000,3,14
1421620810000,2,8
1421620815000,3,18
1421620820000,2,15
1421620825000,4,11
1421620830000,4,14
1421620835000,4,19
1421620840000,4,17
1421620845000,7,26
1421620850000,6,11
1421620855000,1,21
1421620860000,4,19
1421620865000,2,10
1421620870000,4,10
1421620875000,1,21
1421620880000,8,14
1421620885000,4,20
1421620890000,6,14
1421620895000,3,16
